treated,minutes_2023,minutes_2022,minutes_2021,age,tenure,is_lang2,is_lang1,is_connected,new_user,favorite_sports
False,24361.83,25243.55,25932.75,29.0,20.0,0.0,0.0,1.0,False,2
False,14969.37,23466.71,12156.85,37.0,15.0,0.0,0.0,1.0,False,3
False,25631.14,25243.55,26102.7,32.0,10.0,0.0,0.0,1.0,True,2
False,25640.69,25248.58,25862.32,31.0,16.0,0.0,0.0,1.0,False,1
False,14381.24,16032.77,17355.19,23.0,14.0,0.0,1.0,1.0,True,5
False,22164.42,22081.84,21687.22,28.0,13.0,0.0,0.0,1.0,False,5
False,0.0,103.74,58.83,37.0,16.0,0.0,0.0,1.0,False,2
False,48.65,18215.29,10980.49,21.0,12.0,0.0,0.0,1.0,False,4
False,25588.49,25243.55,25890.97,23.0,19.0,0.0,0.0,1.0,False,1
False,147.87,102.99,0.0,34.0,11.0,0.0,0.0,1.0,True,0
False,25590.71,16494.43,25862.4,23.0,12.0,0.0,0.0,1.0,False,5
False,25564.67,25073.21,25894.83,31.0,8.0,1.0,0.0,1.0,True,5
False,18139.09,14453.27,16899.87,28.0,6.0,0.0,1.0,1.0,True,3
False,6797.54,6543.89,11175.66,22.0,14.0,0.0,0.0,1.0,False,2
False,3451.97,478.02,3381.7,20.0,13.0,0.0,0.0,0.0,False,1
False,25564.67,25251.44,25874.15,34.0,16.0,0.0,0.0,1.0,False,5
False,0.0,0.0,0.0,24.0,17.0,0.0,0.0,1.0,False,1
False,21982.31,22221.41,21381.14,27.0,17.0,0.0,0.0,1.0,False,4
False,25601.66,25243.55,25862.32,33.0,18.0,0.0,0.0,1.0,False,3
False,24043.01,25274.8,25832.93,24.0,18.0,0.0,0.0,1.0,False,0
False,20317.26,25331.2,25884.54,26.0,12.0,0.0,0.0,1.0,False,0
False,25564.67,17060.5,24413.46,28.0,13.0,0.0,0.0,1.0,False,1
False,103.38,4488.34,5880.47,20.0,18.0,0.0,0.0,0.0,False,5
False,12304.66,25243.55,25505.74,27.0,20.0,0.0,0.0,1.0,False,0
False,17667.52,20195.54,19447.68,27.0,14.0,0.0,0.0,1.0,False,4
False,25564.67,21229.65,23991.22,25.0,17.0,0.0,0.0,1.0,False,5
False,98.23,19.13,0.0,26.0,14.0,0.0,0.0,1.0,False,4
False,5.58,25343.3,25999.1,29.0,16.0,0.0,0.0,1.0,False,3
False,25564.67,135.64,183.46,19.0,11.0,0.0,0.0,0.0,True,4
False,15583.53,145.93,6563.54,19.0,12.0,0.0,0.0,1.0,True,3
False,3873.12,1318.36,11867.28,29.0,13.0,0.0,1.0,0.0,False,0
False,25564.67,19543.61,22476.71,36.0,11.0,1.0,0.0,1.0,True,2
False,1572.9,2187.77,21553.89,29.0,15.0,0.0,0.0,1.0,False,2
False,17918.91,22137.34,15930.03,27.0,12.0,0.0,0.0,0.0,False,0
False,21437.0,21855.07,20531.16,36.0,16.0,0.0,0.0,1.0,False,4
False,13390.91,18223.69,18491.08,26.0,12.0,0.0,0.0,0.0,True,5
False,393.1,6282.24,799.63,20.0,13.0,0.0,0.0,0.0,False,2
False,20586.2,10890.53,829.71,26.0,13.0,0.0,0.0,1.0,False,4
False,2284.45,2826.95,3275.89,29.0,10.0,0.0,0.0,1.0,True,2
False,12005.99,1828.58,646.97,21.0,12.0,0.0,0.0,0.0,False,5
False,25682.72,25291.63,25907.95,33.0,15.0,0.0,0.0,1.0,False,0
False,4118.42,18622.94,18773.69,36.0,11.0,0.0,0.0,0.0,True,4
False,25564.67,25243.55,25903.49,35.0,13.0,0.0,0.0,1.0,True,0
False,23209.17,21666.48,20313.97,23.0,17.0,0.0,0.0,1.0,False,3
False,25565.66,25243.55,24012.77,28.0,11.0,0.0,0.0,1.0,True,1
False,0.0,0.0,3.19,26.0,13.0,0.0,0.0,1.0,True,0
False,0.0,821.76,60.12,21.0,16.0,0.0,0.0,1.0,False,1
False,14.58,0.0,0.0,35.0,11.0,0.0,0.0,1.0,True,3
False,150.58,834.29,873.51,19.0,13.0,0.0,0.0,0.0,False,1
False,72.42,0.0,2838.98,20.0,15.0,0.0,0.0,0.0,False,3
False,14811.25,6375.34,3949.88,22.0,13.0,0.0,0.0,1.0,False,5
False,19719.97,25306.29,25917.2,28.0,18.0,0.0,0.0,1.0,False,0
False,20865.88,839.66,1581.13,19.0,19.0,0.0,0.0,0.0,False,0
False,25564.67,25267.99,25939.87,31.0,14.0,0.0,0.0,1.0,False,1
False,0.0,67.05,5854.08,27.0,16.0,0.0,0.0,1.0,False,5
False,0.0,123.9,0.0,31.0,12.0,0.0,0.0,1.0,True,3
False,1608.26,2646.1,3514.92,18.0,14.0,0.0,0.0,0.0,False,5
False,18446.95,4879.69,12919.41,28.0,10.0,0.0,0.0,1.0,True,2
False,5640.48,9102.41,7481.93,23.0,11.0,0.0,0.0,1.0,True,4
False,6702.39,458.32,2619.54,21.0,13.0,0.0,0.0,0.0,True,3
False,25603.25,20045.85,22242.94,25.0,16.0,0.0,0.0,1.0,False,2
False,23780.41,25243.55,25862.32,27.0,14.0,0.0,0.0,1.0,False,2
False,25191.66,21058.41,21344.25,22.0,19.0,0.0,0.0,1.0,False,2
False,5819.84,1385.71,15478.21,24.0,16.0,0.0,0.0,1.0,False,4
False,20766.56,18794.81,17145.54,21.0,10.0,0.0,0.0,1.0,True,0
False,25564.67,22960.38,25142.37,33.0,13.0,0.0,0.0,1.0,False,0
False,4461.26,3922.6,12504.85,20.0,12.0,0.0,0.0,0.0,False,2
False,25564.67,23743.26,22406.18,27.0,13.0,0.0,0.0,1.0,False,4
False,25625.11,25243.55,26053.83,22.0,18.0,0.0,0.0,1.0,False,1
False,25613.63,25243.55,25037.47,22.0,15.0,0.0,0.0,1.0,False,0
False,542.33,44.62,491.92,22.0,18.0,0.0,0.0,1.0,False,0
False,23163.35,17194.26,17067.17,20.0,15.0,0.0,0.0,1.0,False,2
False,17174.12,12890.6,18227.06,31.0,16.0,0.0,0.0,1.0,False,1
False,21306.41,23253.56,23505.0,31.0,9.0,0.0,0.0,1.0,True,1
False,18779.77,60.79,2.99,26.0,16.0,0.0,0.0,1.0,False,3
False,25564.67,25243.55,25862.32,34.0,19.0,0.0,0.0,1.0,False,3
False,17646.88,10325.38,8963.42,20.0,16.0,0.0,0.0,0.0,False,0
False,13794.58,17851.31,16738.02,36.0,12.0,0.0,0.0,1.0,True,2
False,22177.72,18061.22,22037.83,30.0,15.0,0.0,0.0,1.0,False,5
False,9079.15,18825.24,20538.92,19.0,16.0,0.0,0.0,1.0,False,3
False,16610.23,11087.43,15510.75,23.0,13.0,0.0,0.0,1.0,False,0
False,25564.67,23532.0,25840.45,33.0,16.0,0.0,0.0,1.0,False,0
False,16729.89,20826.32,25862.32,31.0,11.0,0.0,0.0,1.0,True,0
False,18405.08,19044.15,17565.6,25.0,12.0,0.0,0.0,0.0,False,0
False,25535.12,25400.16,25446.96,33.0,14.0,0.0,1.0,1.0,False,5
False,7777.28,11271.87,11080.88,23.0,16.0,0.0,0.0,0.0,False,1
False,10369.21,6860.0,122.14,20.0,8.0,0.0,0.0,0.0,True,2
False,12026.75,0.0,171.88,18.0,12.0,0.0,0.0,0.0,True,4
False,7729.35,25260.15,25862.32,35.0,22.0,0.0,0.0,1.0,False,5
False,25093.56,19669.0,22991.01,34.0,7.0,0.0,0.0,1.0,True,2
False,4111.04,957.09,217.9,19.0,13.0,0.0,0.0,0.0,True,1
False,224.64,11.32,280.79,33.0,9.0,0.0,0.0,1.0,True,0
False,17870.15,17716.06,17125.95,37.0,12.0,0.0,0.0,1.0,True,2
False,8868.93,15432.58,14605.11,26.0,12.0,0.0,0.0,1.0,True,1
False,11237.01,24221.97,23091.92,27.0,12.0,0.0,0.0,1.0,True,2
False,87.63,4110.58,15529.15,22.0,13.0,0.0,0.0,1.0,False,4
False,25579.15,25255.91,25874.74,37.0,10.0,0.0,0.0,1.0,True,5
False,0.0,24753.0,25862.32,34.0,15.0,0.0,0.0,1.0,False,1
False,14583.29,17915.29,14918.1,30.0,8.0,0.0,0.0,1.0,True,0
False,1182.67,11989.22,8407.21,18.0,12.0,0.0,0.0,0.0,False,1
False,25706.11,25270.43,25862.32,39.0,9.0,0.0,0.0,1.0,True,4
False,666.45,22066.64,25200.09,37.0,15.0,0.0,0.0,1.0,False,5
False,6492.04,6837.24,6573.81,30.0,4.0,0.0,1.0,1.0,True,4
False,11653.35,10938.87,19808.19,28.0,15.0,0.0,1.0,1.0,False,1
False,25622.82,25009.02,24359.56,27.0,12.0,1.0,0.0,0.0,False,1
False,25564.67,25305.37,25862.32,32.0,12.0,0.0,0.0,1.0,True,4
False,20903.92,16598.1,16902.59,30.0,12.0,0.0,0.0,1.0,False,0
False,13718.83,3111.58,144.15,20.0,14.0,0.0,0.0,0.0,False,0
False,4765.67,10824.07,13335.97,31.0,10.0,0.0,0.0,1.0,True,4
False,10037.55,8361.71,4026.29,19.0,12.0,0.0,0.0,1.0,True,1
False,25564.67,22683.39,20166.73,25.0,16.0,0.0,0.0,1.0,False,4
False,18227.65,17869.21,18611.08,25.0,13.0,0.0,0.0,1.0,False,2
False,20086.73,19034.36,19473.15,31.0,13.0,0.0,0.0,1.0,False,5
False,14833.84,15611.63,16683.16,32.0,14.0,0.0,0.0,1.0,False,2
False,11669.61,10650.91,12208.19,24.0,16.0,0.0,0.0,1.0,False,2
False,25665.4,25243.55,26015.43,35.0,12.0,0.0,0.0,1.0,False,1
False,2033.04,25246.29,25973.37,30.0,18.0,0.0,0.0,1.0,False,2
False,8576.75,5310.1,0.0,39.0,13.0,0.0,0.0,1.0,False,4
False,3403.2,0.0,0.0,19.0,20.0,0.0,0.0,0.0,False,1
False,23577.13,20950.35,21396.71,36.0,13.0,0.0,0.0,1.0,True,5
False,16664.62,9286.11,2932.56,21.0,14.0,0.0,0.0,0.0,False,1
False,8423.48,0.0,5080.83,20.0,11.0,0.0,0.0,0.0,True,2
False,9543.16,14694.97,11487.18,27.0,10.0,0.0,0.0,1.0,True,4
False,3027.02,3988.55,3300.97,22.0,21.0,0.0,0.0,1.0,False,4
False,7281.88,14931.29,20208.74,36.0,15.0,0.0,0.0,1.0,False,0
False,25564.67,25243.55,25862.32,31.0,14.0,0.0,0.0,1.0,False,3
False,25564.67,25290.98,25862.32,27.0,16.0,0.0,0.0,1.0,False,1
False,13905.41,10278.24,15866.62,22.0,18.0,0.0,0.0,1.0,False,2
False,25589.36,25243.55,25862.32,24.0,14.0,0.0,0.0,1.0,False,1
False,25610.5,25298.06,25873.4,29.0,12.0,0.0,0.0,1.0,False,5
False,6948.87,25243.55,19869.18,37.0,15.0,0.0,0.0,1.0,False,4
False,0.0,13866.05,7425.62,18.0,13.0,0.0,0.0,0.0,True,4
False,25616.51,25394.27,25925.06,24.0,21.0,0.0,0.0,1.0,False,5
False,0.0,13640.47,16162.1,30.0,14.0,0.0,0.0,1.0,False,4
False,70.29,10994.37,6796.86,18.0,15.0,0.0,0.0,0.0,False,2
False,25623.63,23463.67,24925.79,24.0,15.0,0.0,0.0,1.0,False,4
False,0.0,0.0,0.0,36.0,14.0,0.0,0.0,1.0,False,3
False,21789.08,20474.01,25862.32,28.0,12.0,0.0,0.0,1.0,False,4
False,20467.99,0.0,16845.78,19.0,12.0,0.0,0.0,0.0,False,4
False,6573.8,2538.19,1984.74,20.0,15.0,0.0,0.0,0.0,False,5
False,16734.58,12901.98,12689.37,24.0,15.0,0.0,0.0,0.0,False,0
False,10001.58,16884.53,17535.44,23.0,15.0,0.0,0.0,0.0,False,0
False,25018.79,25243.55,25862.32,23.0,17.0,0.0,0.0,1.0,False,3
False,25564.67,25404.35,25862.32,33.0,14.0,0.0,0.0,1.0,False,4
False,12.93,8382.29,14222.32,28.0,14.0,0.0,0.0,1.0,False,2
False,25626.43,6696.43,25862.32,28.0,15.0,0.0,0.0,1.0,False,2
False,25566.6,25243.55,25862.32,37.0,18.0,0.0,0.0,1.0,False,4
False,8836.98,2859.14,0.0,19.0,13.0,0.0,0.0,0.0,True,1
False,18040.09,14012.56,12585.72,19.0,16.0,0.0,0.0,1.0,False,1
False,0.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,False,3
False,19216.36,18977.42,20768.23,31.0,11.0,0.0,0.0,1.0,True,0
False,24726.8,23788.02,24582.92,26.0,13.0,0.0,0.0,1.0,False,3
False,22914.42,20372.27,20958.38,22.0,16.0,0.0,0.0,1.0,False,1
False,14155.14,13929.19,23418.35,33.0,9.0,1.0,0.0,1.0,True,1
False,25564.67,18408.1,25924.28,35.0,19.0,0.0,0.0,1.0,False,2
False,24292.35,25256.06,23495.53,31.0,12.0,0.0,0.0,1.0,False,5
False,14146.28,12731.5,19067.58,26.0,12.0,0.0,0.0,1.0,False,2
False,25177.51,25243.55,25950.47,29.0,8.0,0.0,1.0,1.0,True,3
False,25564.67,25301.25,25980.07,25.0,14.0,1.0,0.0,1.0,False,1
False,5644.48,5932.01,2462.67,21.0,18.0,0.0,0.0,1.0,False,2
False,14865.37,13522.42,15558.54,28.0,9.0,0.0,1.0,1.0,True,1
False,10163.28,11807.3,12735.23,29.0,13.0,0.0,1.0,0.0,False,3
False,22284.12,13345.06,5327.91,20.0,18.0,0.0,0.0,1.0,False,3
False,24287.91,22751.42,13113.37,18.0,14.0,0.0,0.0,1.0,False,5
False,0.0,22368.58,2485.67,24.0,13.0,0.0,0.0,0.0,False,4
False,25790.11,25243.55,25870.35,26.0,13.0,0.0,0.0,1.0,True,1
False,25564.67,25247.2,25862.32,28.0,15.0,0.0,0.0,1.0,False,2
False,118.74,14877.58,15219.58,34.0,7.0,0.0,1.0,1.0,True,4
False,25564.67,21687.41,14485.46,24.0,17.0,0.0,0.0,1.0,False,1
False,25595.98,25423.24,25862.32,31.0,6.0,0.0,0.0,1.0,True,5
False,25564.67,10824.29,5650.52,23.0,20.0,0.0,0.0,1.0,False,4
False,0.0,7950.82,6448.7,24.0,19.0,0.0,0.0,0.0,False,3
False,25564.67,24816.92,24184.38,20.0,16.0,0.0,0.0,0.0,False,3
False,25739.17,25316.11,25862.32,31.0,15.0,0.0,0.0,1.0,False,0
False,25723.85,23800.47,25862.32,29.0,6.0,0.0,0.0,1.0,True,5
False,5393.7,247.06,7372.72,22.0,13.0,0.0,0.0,1.0,False,1
False,25572.6,25243.55,25862.32,22.0,18.0,0.0,0.0,0.0,False,3
False,25594.96,20016.5,12699.97,20.0,14.0,0.0,0.0,1.0,False,4
False,25592.26,25261.42,25912.77,24.0,20.0,0.0,0.0,1.0,False,0
False,8538.83,13964.52,0.0,24.0,12.0,0.0,0.0,1.0,False,1
False,0.0,14397.77,15877.9,22.0,7.0,0.0,1.0,1.0,True,3
False,25702.53,18113.23,21696.86,24.0,14.0,1.0,0.0,1.0,False,4
False,25732.19,25243.55,5660.32,27.0,15.0,1.0,0.0,1.0,False,3
False,3347.46,0.0,1719.77,19.0,15.0,0.0,0.0,0.0,False,0
False,4566.18,7846.98,7476.56,25.0,3.0,0.0,0.0,0.0,True,1
False,54.71,0.0,0.0,30.0,12.0,1.0,0.0,0.0,False,0
False,8372.8,4139.23,1716.32,20.0,14.0,1.0,0.0,0.0,True,2
False,15659.25,14200.84,14069.49,26.0,10.0,1.0,0.0,1.0,True,5
False,22826.44,21433.74,25887.54,31.0,15.0,1.0,0.0,1.0,False,5
False,962.0,13445.63,20903.33,27.0,10.0,0.0,1.0,1.0,True,2
False,104.96,1275.49,744.12,20.0,10.0,0.0,1.0,0.0,True,5
False,12649.47,122.76,1533.87,20.0,11.0,0.0,1.0,0.0,True,0
False,1001.9,11135.81,0.0,19.0,13.0,0.0,0.0,1.0,False,5
False,15337.32,12646.84,8081.98,25.0,9.0,0.0,1.0,1.0,True,5
False,7640.13,10903.28,15791.69,27.0,12.0,0.0,0.0,1.0,True,1
False,15547.16,15873.97,5287.72,23.0,16.0,0.0,0.0,1.0,False,5
False,25609.76,25243.55,25862.32,27.0,18.0,0.0,1.0,1.0,False,3
False,147.77,143.16,127.91,19.0,14.0,0.0,0.0,0.0,True,0
False,25564.67,24402.1,21669.49,25.0,19.0,0.0,0.0,1.0,False,1
False,25543.45,25012.6,23062.53,23.0,14.0,0.0,0.0,1.0,True,2
False,25564.67,25243.55,25862.32,23.0,16.0,0.0,0.0,0.0,False,4
False,25605.98,25287.37,25862.32,27.0,17.0,0.0,0.0,1.0,False,5
False,25564.67,25243.55,25862.32,24.0,14.0,0.0,0.0,1.0,False,3
False,21189.12,22835.56,9516.16,20.0,18.0,0.0,0.0,1.0,False,3
False,25564.67,25243.55,25862.32,29.0,16.0,0.0,0.0,0.0,False,5
False,18217.97,22580.48,22909.71,29.0,14.0,0.0,0.0,1.0,True,3
False,25564.67,25470.16,25888.31,29.0,15.0,0.0,0.0,1.0,False,2
False,15022.57,12170.09,15823.04,30.0,16.0,0.0,1.0,1.0,False,2
False,25635.67,25418.27,25862.32,19.0,13.0,0.0,0.0,1.0,False,0
False,25652.79,0.0,20889.7,30.0,12.0,0.0,0.0,1.0,False,5
False,217.28,71.57,174.31,36.0,13.0,0.0,0.0,1.0,False,1
False,25762.1,25243.55,25862.32,31.0,16.0,0.0,0.0,1.0,False,4
False,3577.56,122.36,0.0,18.0,13.0,0.0,0.0,0.0,False,0
False,25617.5,25395.87,25878.38,25.0,22.0,0.0,0.0,1.0,False,1
False,25616.86,25243.55,25902.15,34.0,14.0,0.0,0.0,0.0,False,1
False,14762.49,21434.1,19298.78,35.0,13.0,0.0,0.0,1.0,False,0
False,25564.67,25243.55,25862.32,29.0,13.0,0.0,0.0,1.0,False,2
False,25899.22,25243.55,25862.32,25.0,16.0,0.0,0.0,1.0,False,3
False,10709.08,16012.81,10305.74,20.0,12.0,0.0,0.0,0.0,False,3
False,18353.08,19473.34,20041.68,24.0,16.0,1.0,0.0,0.0,False,1
False,20929.43,20132.18,20131.47,20.0,13.0,0.0,0.0,1.0,False,3
False,20003.62,21122.23,26058.39,21.0,14.0,0.0,0.0,1.0,False,4
False,25631.37,14209.79,3236.35,22.0,17.0,0.0,0.0,1.0,False,2
False,0.0,25360.11,25899.04,37.0,13.0,0.0,0.0,1.0,True,2
False,25564.67,25263.68,25862.32,33.0,14.0,0.0,0.0,1.0,False,1
False,13664.53,8589.97,6606.41,21.0,14.0,0.0,0.0,0.0,False,2
False,11070.69,12276.24,14870.84,22.0,16.0,0.0,0.0,1.0,False,3
False,25564.67,25249.98,25983.32,26.0,21.0,0.0,0.0,1.0,False,3
False,25564.67,25243.55,25862.32,33.0,10.0,0.0,0.0,1.0,True,1
False,2413.13,2173.86,22276.86,28.0,17.0,0.0,0.0,0.0,False,1
False,0.0,13.96,0.0,32.0,13.0,0.0,0.0,0.0,False,0
False,19664.11,25243.55,25879.04,29.0,14.0,0.0,0.0,1.0,False,1
False,0.0,0.0,15.49,35.0,18.0,0.0,0.0,1.0,False,3
False,0.0,67.04,34.03,23.0,15.0,0.0,0.0,1.0,False,0
False,25688.98,23934.82,24095.06,31.0,15.0,0.0,0.0,1.0,False,1
False,18699.69,17981.25,17827.77,27.0,16.0,0.0,0.0,1.0,False,0
False,13015.82,10249.6,22766.68,27.0,13.0,0.0,0.0,1.0,False,2
False,22912.22,22954.3,25754.56,37.0,12.0,0.0,0.0,1.0,True,5
False,19648.3,15808.55,19107.36,28.0,12.0,0.0,0.0,1.0,False,4
False,2.84,20489.16,22233.76,35.0,10.0,0.0,0.0,1.0,True,2
False,21623.57,20141.21,19529.76,33.0,12.0,0.0,0.0,1.0,True,3
False,23761.84,20981.47,24946.08,19.0,20.0,0.0,0.0,1.0,False,5
False,25635.38,20995.11,24518.26,26.0,13.0,0.0,0.0,1.0,True,5
False,0.0,25410.24,25946.44,25.0,15.0,0.0,0.0,1.0,False,1
False,14775.04,12286.46,10474.24,18.0,13.0,0.0,0.0,1.0,False,2
False,12557.72,10262.24,7053.02,19.0,15.0,0.0,0.0,1.0,False,5
False,6294.16,2272.68,189.9,20.0,12.0,0.0,0.0,0.0,False,2
False,12141.68,2746.81,1003.64,19.0,12.0,0.0,0.0,0.0,False,1
False,24608.58,25078.84,23213.39,28.0,15.0,0.0,0.0,1.0,False,2
False,14808.3,17366.79,15529.15,23.0,12.0,0.0,0.0,0.0,False,5
False,8683.11,9033.36,7254.61,32.0,15.0,0.0,0.0,0.0,False,1
False,24113.54,25241.76,25862.32,38.0,12.0,0.0,0.0,1.0,True,0
False,25564.67,25392.91,25932.25,23.0,15.0,0.0,0.0,1.0,False,1
False,22280.11,24120.53,25413.89,24.0,17.0,0.0,0.0,1.0,False,0
False,23241.68,21177.73,22553.37,26.0,18.0,0.0,0.0,1.0,False,2
False,20673.39,19032.92,18125.89,26.0,10.0,0.0,0.0,1.0,True,5
False,169.86,1108.61,886.18,18.0,14.0,0.0,0.0,0.0,True,5
False,25564.67,25254.26,26017.85,29.0,12.0,0.0,0.0,1.0,False,1
False,17519.59,20925.58,18885.37,25.0,13.0,0.0,0.0,1.0,False,0
False,25635.76,23309.59,24175.39,36.0,13.0,0.0,0.0,1.0,True,5
False,25564.67,25315.65,25862.32,39.0,14.0,0.0,0.0,1.0,True,3
False,25564.67,25243.55,25862.32,29.0,17.0,0.0,0.0,1.0,False,0
False,2976.14,2310.36,1391.08,19.0,13.0,0.0,0.0,0.0,False,1
False,25636.81,23703.87,22658.92,23.0,18.0,0.0,0.0,1.0,False,5
False,25564.67,25259.07,25862.32,27.0,15.0,0.0,0.0,0.0,False,2
False,25636.04,25243.55,25862.32,35.0,16.0,0.0,0.0,1.0,False,2
False,25564.67,6266.85,2831.14,35.0,13.0,0.0,0.0,1.0,False,3
False,23489.94,24343.02,25878.32,36.0,14.0,0.0,0.0,1.0,False,1
False,18757.19,25290.53,25967.88,26.0,15.0,0.0,0.0,1.0,False,3
False,24888.06,16877.37,17254.14,26.0,8.0,0.0,0.0,1.0,True,1
False,25566.91,21440.9,19249.98,33.0,9.0,0.0,0.0,1.0,True,3
False,14291.16,9742.94,9671.06,30.0,16.0,0.0,0.0,0.0,False,0
False,699.27,9411.52,3280.97,22.0,14.0,0.0,0.0,1.0,True,0
False,22094.97,11563.69,17831.29,24.0,14.0,0.0,0.0,1.0,False,1
False,14056.65,16880.95,21544.1,30.0,7.0,0.0,0.0,0.0,True,1
False,5873.38,6199.89,7795.92,35.0,15.0,0.0,0.0,1.0,False,0
False,9460.41,2466.13,2353.26,27.0,12.0,0.0,0.0,1.0,True,1
False,25564.67,25243.55,25862.32,35.0,16.0,0.0,0.0,1.0,False,5
False,8091.02,1265.76,16559.72,33.0,14.0,0.0,0.0,1.0,False,0
False,24739.99,25243.55,25986.66,29.0,11.0,0.0,1.0,1.0,True,1
False,8625.49,1945.43,721.01,20.0,14.0,0.0,0.0,0.0,False,1
False,5056.78,6320.55,6118.79,38.0,14.0,0.0,0.0,0.0,False,1
False,36.3,0.0,0.0,21.0,13.0,0.0,0.0,0.0,False,1
False,1589.55,1089.76,850.32,20.0,14.0,0.0,0.0,0.0,False,0
False,24035.22,19611.19,25974.25,32.0,13.0,0.0,0.0,1.0,False,5
False,25648.69,20105.88,15541.25,22.0,17.0,0.0,0.0,0.0,False,5
False,23745.59,11161.96,16855.57,25.0,18.0,0.0,0.0,0.0,False,2
False,11567.64,12406.61,10907.24,27.0,10.0,0.0,0.0,1.0,True,5
False,1663.92,6853.36,4149.75,39.0,15.0,0.0,0.0,1.0,False,4
False,9989.43,8935.5,9578.86,25.0,14.0,0.0,0.0,1.0,True,5
False,8333.78,3624.61,14288.93,24.0,16.0,0.0,0.0,1.0,False,1
False,10398.62,10963.94,7744.34,27.0,19.0,0.0,0.0,0.0,False,5
False,24595.28,24955.9,25862.32,32.0,12.0,0.0,0.0,1.0,False,4
False,24808.07,20887.69,22812.98,37.0,13.0,0.0,0.0,1.0,False,3
False,5006.42,15036.92,10779.89,22.0,16.0,0.0,0.0,1.0,False,4
False,17839.12,2299.2,3136.79,19.0,12.0,0.0,0.0,1.0,False,4
False,25696.43,25243.55,25883.06,35.0,18.0,0.0,0.0,1.0,False,1
False,10847.99,4909.06,7400.15,21.0,17.0,0.0,0.0,0.0,False,2
False,4826.26,666.45,44.88,18.0,12.0,0.0,0.0,0.0,True,3
False,8392.01,2363.23,2372.67,21.0,8.0,0.0,0.0,0.0,True,2
False,18780.43,14059.4,13372.84,27.0,15.0,0.0,0.0,1.0,False,2
False,10753.42,15950.36,16442.91,25.0,13.0,0.0,0.0,0.0,False,4
False,25564.67,25243.55,25978.25,37.0,8.0,0.0,0.0,1.0,True,0
False,16484.57,0.0,7.75,20.0,12.0,0.0,0.0,0.0,True,3
False,14124.11,12333.53,15232.52,24.0,17.0,0.0,0.0,0.0,False,1
False,25564.67,25271.56,25890.38,27.0,14.0,0.0,0.0,1.0,False,2
False,2806.2,876.66,619.13,19.0,12.0,0.0,0.0,0.0,True,4
False,0.0,800.73,0.0,23.0,14.0,0.0,0.0,1.0,False,1
False,140.38,23464.76,25862.32,23.0,13.0,0.0,0.0,1.0,True,2
False,73.2,12.68,253.4,25.0,17.0,0.0,0.0,1.0,False,1
False,15916.83,23716.13,25863.57,23.0,16.0,0.0,0.0,1.0,False,4
False,25599.46,25243.55,25862.32,27.0,18.0,0.0,0.0,1.0,False,5
False,18176.04,15803.18,14823.81,21.0,14.0,0.0,0.0,1.0,False,2
False,14130.46,12190.74,13064.39,19.0,16.0,0.0,0.0,1.0,False,5
False,74.83,0.0,0.0,29.0,18.0,0.0,0.0,1.0,False,3
False,15804.33,15855.1,16710.54,21.0,14.0,0.0,0.0,1.0,True,3
False,25564.67,25251.35,25981.02,27.0,12.0,0.0,0.0,1.0,False,4
False,11687.34,14386.34,19843.45,25.0,15.0,0.0,0.0,1.0,False,1
False,22594.64,19362.34,21416.75,24.0,13.0,0.0,0.0,1.0,False,5
False,2664.34,0.0,0.0,26.0,9.0,0.0,0.0,1.0,True,4
False,9856.44,3508.34,4373.19,28.0,7.0,0.0,0.0,1.0,True,5
False,9379.98,10322.83,10293.18,20.0,11.0,0.0,0.0,1.0,True,0
False,25570.5,25243.55,24001.02,26.0,18.0,0.0,0.0,1.0,False,4
False,6802.74,13221.17,13940.18,34.0,12.0,0.0,0.0,1.0,False,3
False,8243.13,7215.0,6467.54,19.0,12.0,0.0,0.0,1.0,False,3
False,102.53,13008.48,7206.18,34.0,11.0,0.0,0.0,1.0,True,5
False,12448.37,677.48,0.0,19.0,11.0,0.0,0.0,0.0,True,5
False,6354.31,11777.76,8844.4,29.0,11.0,0.0,0.0,0.0,True,5
False,64.44,9474.02,14404.53,35.0,11.0,0.0,0.0,1.0,True,3
False,25564.67,22256.7,22429.45,25.0,16.0,0.0,0.0,1.0,False,2
False,16786.97,18189.68,19520.18,24.0,13.0,0.0,0.0,1.0,False,5
False,15210.24,15597.29,14859.08,31.0,14.0,0.0,0.0,1.0,False,0
False,25688.04,22309.21,21089.92,20.0,12.0,0.0,0.0,1.0,False,5
False,9052.17,10832.99,13079.45,21.0,13.0,0.0,0.0,0.0,False,3
False,21304.51,19885.34,22107.79,34.0,14.0,0.0,0.0,0.0,True,2
False,25564.67,24382.4,25490.06,27.0,17.0,0.0,0.0,1.0,False,0
False,25564.67,22493.79,18778.54,21.0,16.0,0.0,0.0,1.0,False,1
False,13868.24,6733.09,11538.12,26.0,21.0,0.0,0.0,1.0,False,0
False,20747.28,21274.4,24427.71,28.0,14.0,0.0,0.0,1.0,False,2
False,25564.67,22833.77,18569.65,35.0,13.0,0.0,0.0,1.0,False,3
False,70.52,3286.91,675.95,18.0,11.0,0.0,0.0,0.0,True,0
False,64.87,23625.1,24191.07,28.0,9.0,0.0,0.0,1.0,True,0
False,0.0,25318.83,25954.5,35.0,14.0,0.0,0.0,1.0,False,2
